vh,vv,vv_by_vh,Class of Land
0.2532178776131736,0.0506889071936408,5.093166895959687,0
0.1948643473701344,0.0529848797660734,3.706062799436499,0
0.0112829169698266,0.0053418420462144,2.20935458375654,0
0.1215371256176796,0.0292991614357257,5.114460174915402,1
0.0120701561164524,0.0060386433421323,2.0565207732726254,0
0.0926952129747304,0.0228159123540131,5.582841330749237,1
0.1127157561067077,0.0287913397575418,4.258510354245955,1
0.1350221709451741,0.0293257240361223,5.638581527713303,1
0.0222069401707914,0.0055680681123501,3.7017210122236985,0
0.1043834061258369,0.0253403221722692,4.614244702035495,1
0.1975822415616777,0.0553554756980803,3.591826403558046,0
0.1354360971599817,0.0274883540243738,6.006333799456932,1
0.1931956842955615,0.0388089210933281,5.513703130883901,1
0.2874635068906678,0.0574632631614804,5.10687935219689,0
0.1459722077318777,0.0232599909197435,8.023498509378872,1
0.1358796283602714,0.0271017380032895,6.677043896594629,1
0.133106385047237,0.0310352899962001,5.978729506105342,1
0.1803122332526577,0.0506965391751792,3.649834475461291,0
0.1257420378840631,0.0287575570659504,4.849586519846859,1
0.0111241460803689,0.0055909766362876,2.008858712947862,0
0.3064408981137805,0.0684010608949595,4.697735265503577,0
0.3074453965657287,0.0635979315266013,4.879806433765329,0
0.2823560593856705,0.0597836118605401,4.836898455903623,0
0.0124010905080164,0.0051075134866146,2.5180251597987398,0
0.2111287932429048,0.0476649480147494,4.495299730161107,0
0.1175301347134841,0.0265608476474881,6.088011718790104,1
0.245279151532385,0.0650582895096805,3.929644220316137,0
0.1110188945507009,0.0265070055740781,4.719160241209968,1
0.1639783903956413,0.0410305940442615,4.103507230472861,0
0.1002953198427955,0.0264240706132517,4.826644888747264,1
0.133691748448958,0.0269879964956392,6.876979591652402,1
0.1044741093905435,0.0240690495508412,5.022001217674569,1
0.0121205485581109,0.0054099447119774,2.3249481952764235,0
0.2546433032386833,0.0610967062206731,4.275700737890261,0
0.024769944190565,0.0061449512399526,3.8518584552797273,0
0.0168572522104821,0.005488928362158,3.117913857629256,0
0.20934200204081,0.049531344945232,4.255881845585307,0
0.2238687309953901,0.0689513076924615,3.329808318832777,0
0.0173319213144067,0.005949922138825,2.914214986055716,0
0.1877045391334427,0.0448753180810146,4.452522262247691,0
0.2886201325390074,0.0685358380691872,4.356952252889744,0
0.122213145562758,0.0293048504584779,5.357713161950498,1
0.0123295957326061,0.0058039085059944,2.178367512804492,0
0.2683625183999538,0.058328335173428,4.724294746309011,0
0.0142412851564586,0.0049445972545072,2.9658203742738047,0
0.2093603673080603,0.0284221274778246,9.025570552298952,1
0.147091733964367,0.0299610445379383,6.625798123631553,1
0.0148558200130032,0.0049851804764734,3.0142932843361336,0
0.2924451977014541,0.060584408748481,5.037120052588195,0
0.0149425437622186,0.0048442123224958,3.136144929848492,0
0.2211822705964247,0.0506413572260903,4.53530652816895,0
0.2587060092224015,0.0604336037197046,4.492603472365717,0
0.1552402033574051,0.0396529840719368,4.903043457451432,1
0.292216907772753,0.0712299772227803,4.162159645303914,0
0.1620308386368883,0.0319098536468421,5.244806633422602,1
0.1755521771394544,0.0421964757454892,4.402501025036644,0
0.0135654746813492,0.0064882735540676,2.1000526352417648,0
0.14957838319242,0.0300959955202415,6.882197649017367,1
0.2670484474963612,0.0555624555175503,4.713237467998638,0
0.1401267909548348,0.0262388151216631,6.257472620577943,1
0.0143745826660758,0.0050061855322888,2.953202825223032,0
0.1582729150023725,0.0317795414270626,5.261116831672887,1
0.2405995577573776,0.0654025473114517,3.819129176126694,0
0.1917443966699971,0.0343463977074457,6.645579289997478,1
0.149942114457695,0.0369617332859585,5.569684257150728,1
0.0932539261670576,0.0243045125260121,4.817221926168787,1
0.105583247107764,0.0253120562087537,4.796995364428799,1
0.3054737287263075,0.0586025331997209,5.437820074988673,0
0.2193973118232356,0.04987534477065,4.495547087107673,0
0.2469093778895007,0.0629863027586705,4.038510537055648,0
0.1149700714999602,0.0224533210922446,7.188999372273496,1
0.226042591035366,0.0636021002299255,3.68750146688768,0
0.3643779572513368,0.0726681078473727,5.2159302894843576,0
0.2443149536848068,0.0485360083273715,5.198203840242907,0
0.1071947241822878,0.0271363526893158,4.05280184753955,1
0.2359922660721672,0.0621191331495841,4.084908344394285,0
0.1932393257609672,0.0305377370677888,7.933713250626212,1
0.2636750895116064,0.0606038336538606,4.431720168261116,0
0.1166784223427789,0.0283143879043766,5.146671234237632,1
0.1200066548772156,0.0268034922062522,5.74182628160435,1
0.2150104488763544,0.0599947366863489,3.614269299200373,0
0.0186886909003886,0.006101035254283,3.3712041229728507,0
0.0975635341989497,0.02071609456713,5.265223298148806,1
0.3018122770720058,0.0587520524859428,5.278992050278014,0
0.1193689043219718,0.0250645835961525,5.373712701474874,1
0.141947868383593,0.0355907982836167,4.349705193376713,1
0.1014518815920584,0.0248229907075357,4.426382704260707,1
0.1855382840666506,0.0354352134486867,7.366248113936125,1
0.1013555380308793,0.0262274116458785,5.0398234096450505,1
0.1469544101920392,0.0305622160020801,5.864766370399529,1
0.1307041998952627,0.0297398144224037,5.896220419362283,1
0.1580917982177602,0.0441510638015137,3.783621419751517,0
0.1339787311024136,0.0252925031301048,7.262757434197244,1
0.0969558998735414,0.0254390918287552,4.764550972823233,1
0.0883962658440901,0.0258870773767638,4.826196695604859,1
0.1104447987034089,0.023846938915085,5.771412595284272,1
0.0950907967570755,0.0230772003479715,4.940946183397774,1
0.1182851412643988,0.0251039779331121,5.504911815885103,1
0.1404040340437657,0.0283924327361293,5.69836464126698,1
0.318073582318094,0.0593459381618433,5.559574641854861,0
0.3139600786897871,0.0614681657817628,5.2742334295978095,0
0.1487705531633562,0.0367425706030593,4.119877862905044,1
0.0123814461856252,0.0052037695034717,2.4172554556299506,0
0.0986554720697717,0.0315475976223953,4.227643869505181,1
0.1260247577188743,0.0275260076030261,5.488182083551084,1
0.1434584892251425,0.0256306902350236,7.712439408106666,1
0.012238866985879,0.0057235694192867,2.2884155579545395,0
0.2303417151172956,0.0518881688411864,4.633703777449479,0
0.011954128380037,0.0057991570987117,2.100298723411336,0
0.1351984074960152,0.030818744472021,5.287314324151728,1
0.2685609480573071,0.0603289996377295,4.607535793368142,0
0.0115718810637998,0.0055923759419884,2.1777900668989094,0
0.0857473749977846,0.0249392226234906,3.7315220627722354,1
0.2679614242580201,0.0619350822849406,4.401756579731067,0
0.0120512597107638,0.0053943360043275,2.2383858758763604,0
0.1247602270709143,0.0270910663788931,6.199972963953023,1
0.2779366183612082,0.0584820717987087,4.924983124833722,0
0.1494198774711953,0.0308762394383342,5.905621314976148,1
0.2273295904613203,0.0554339395215114,4.084029497632467,0
0.2750546625918812,0.0622663044681151,4.604455472955065,0
0.1316340817138552,0.0228618047355363,7.485299438615759,1
0.144080296676192,0.0336046427126146,5.356879631350529,1
0.1268688031834446,0.0262172421725052,6.659247300848431,1
0.1443197247572243,0.0308200044350491,6.646765439973739,1
0.2677609278923935,0.0645026802602741,4.277732422418762,0
0.0121564242419683,0.0056460499440112,2.184608843633149,0
0.0147828378248959,0.0050084965187124,2.9880921219730205,0
0.1014290180367728,0.0258091075294133,6.269286033775505,1
0.1211377209466364,0.0245166496218492,6.620454263144568,1
0.0150903908070176,0.0051382785119737,3.024489858775728,0
0.0131013528702573,0.0056793810799717,2.385010332667792,0
0.2633876837790012,0.0668406206079655,3.9949145608095904,0
0.1252639186051156,0.0248619131485207,6.163091777270923,1
0.2713758072091473,0.0593646313581201,4.715680630580798,0
0.1426603229095538,0.0238212159990022,6.843885652679414,1
0.1285796993308597,0.0247475502546876,6.4237231994346855,1
0.158735472915901,0.0370992915704846,4.529274656539139,1
0.1602557907915777,0.0304297196368376,6.026019606252821,1
0.0950192767712805,0.0250318986105008,5.368242121822814,1
0.0145851254411455,0.0049301925723233,3.1142278935431813,0
0.1106721611641761,0.0243352376467858,5.616989452970778,1
0.103464293681706,0.0255813568364828,4.357615325106872,1
0.0145315425470471,0.0047691090601599,3.1659085705056698,0
0.122537558639629,0.0231511313209517,5.441898490723413,1
0.2046267063253455,0.0539027984874943,3.8818400643447,0
0.1455271852513154,0.031899067469769,5.050369485948481,1
0.1010997307797273,0.0245928641977823,4.479999222368307,1
0.099770601812957,0.0237266953724126,4.157557291409548,1
0.0113312902135981,0.0058633459524975,1.9670097582896475,0
0.0126031834063016,0.0056633714250185,2.2692767437310346,0
0.1363883363083005,0.0250676123865155,7.775603899525385,1
0.2898062720066971,0.0577864779366387,5.19372052589998,0
0.1369672740499178,0.0241372651524013,6.457998009566548,1
0.2096790538893805,0.053711938050886,4.033658991195576,0
0.1468297980932725,0.0285881251458906,5.117817882034057,1
0.0163825281843956,0.0052379729200361,3.265397141523769,0
0.230129737406969,0.052272116454939,4.488999462446397,0
0.2891273664103614,0.0620470860352118,4.7235983110507975,0
0.1247112641317976,0.0277135510954798,5.619996621137025,1
0.0841903363664944,0.0200644570609761,4.966482963489524,1
0.2871738841964139,0.0634283680054876,4.637830051032739,0
0.1174997551780608,0.034524959188679,3.776718296321261,1
0.2718545119795534,0.0632522789140542,4.358183030139663,0
0.0110785483330902,0.0052728190267872,2.1897436177090146,0
0.1312888431259327,0.029835608218693,5.448051358159676,1
0.1665435868522359,0.027842953600662,7.4079951469888226,1
0.1613752889550394,0.0345297004613611,4.833604399434048,1
0.1055901023145351,0.0236709918438767,6.229892024713734,1
0.2526287204689449,0.0555443693366315,4.621125585626789,0
0.2205341040260262,0.0534572578552696,4.492545684134898,0
0.128581658937037,0.0269044164775146,6.251541160675382,1
0.1528126899566915,0.0289830984418383,6.036164855597109,1
0.1011894822845028,0.0244029846508055,4.6072712300723335,1
0.2650147672328684,0.0608893272777398,4.492835321045123,0
0.1499241725541651,0.0303312405141898,5.819340211290156,1
0.1709106870823436,0.0277315135527816,7.324367995268683,1
0.305163645495971,0.0599146427379714,5.239728371855771,0
0.3220271675123108,0.0679091713908645,4.855008023289335,0
0.2860530718333191,0.0692935559070772,4.231479210541432,0
0.1530058255626095,0.0340991854771143,5.197856227605678,1
0.1452997695240709,0.0331574343920995,5.815914646571452,1
0.1336721818273266,0.0294426203084488,5.764909635805847,1
0.0209528343079404,0.0069733906291528,2.9393422807794165,0
0.2843646154635482,0.0594387479747335,5.029182410887902,0
0.1163355667506241,0.0248037526099425,5.293802279920239,1
0.2893095908479558,0.0570155814703967,4.9813079570968855,0
0.1198753136106663,0.0249329955161859,7.531926098181423,1
0.2211592528555128,0.0637656551682286,3.5528966273435234,0
0.116537493136194,0.0217308382141507,5.42440251077112,1
0.1436132424407535,0.0340155901180373,5.855535422674295,1
0.1058888184165375,0.0260225636819894,5.77305961083167,1
0.0116876316929443,0.005893901676043,2.0238677994241603,0
0.0197986036849518,0.0053323781273017,3.769832834807,0
0.291498908566104,0.0627756698264016,4.822581956887601,0
0.272033321360747,0.0557498009358015,5.2299819043598,0
0.115853604239722,0.0291777102069722,4.592726243778753,1
0.1943068616092205,0.0451690251421597,4.3655546884110406,0
0.1974604044937425,0.0465041495756142,4.34888482907746,0
0.1792383401965101,0.0316855789472659,5.853484376583391,1
0.1038597573577943,0.0240312204178836,5.47131760412481,1
0.2270504343840811,0.0484295174893405,4.757775492855683,0
0.1861181567526525,0.0469580880469746,4.193313874783599,0
0.1634167962604099,0.0297864387329253,7.264020529031433,1
0.1412798404279682,0.025346889729715,8.411182419952071,1
0.2323673731750912,0.0630258632202943,3.783574577953005,0
0.338487047702074,0.0565263718987504,6.071299459452284,0
0.2744982610974047,0.0648222441474596,4.384246676107001,0
0.0118558668634957,0.0057148415879863,2.1318327017566805,0
0.1672183272118369,0.0353235200875335,5.648941261738924,1
0.2895170901384618,0.0657337871897551,4.597857581911793,0
0.1415540530449814,0.0292344103670782,7.275191779051783,1
0.3043282760514153,0.0558306159865525,5.594746556791245,0
0.0127872605290677,0.0056832400021246,2.2942761127701146,0
0.1236966309241122,0.0269152836925867,7.050313018405441,1
0.2984158417416943,0.053883206927114,5.840415916984803,0
0.2387526523735788,0.0658534647276004,3.684404051786036,0
0.1360461524584227,0.0309354426054697,5.193303714498873,1
0.095884488740315,0.0283252165601071,4.52497353969775,1
0.258314569791158,0.0594912838294274,4.490907683988501,0
0.3041408583521843,0.0584538703163464,5.340909191113217,0
0.1328469484837519,0.0304493007974492,4.656532607358042,1
0.1702792478932274,0.0370395286008715,5.152138604015359,1
0.142277298702134,0.0277348326829572,6.903742073833061,1
0.2117975047892994,0.0481375331162578,4.683083608298489,0
0.0176973501220345,0.0051189285780613,3.43757211500832,0
0.268198365966479,0.0565005437367492,4.816513763262388,0
0.2201128796570831,0.0510390752719508,4.376375145330806,0
0.1927236622820297,0.0471953235359655,4.224208850215846,0
0.116104367085629,0.028280016940294,4.820854721746767,1
0.0861186077818274,0.0221923039449999,4.196247884130893,1
0.1913782600313425,0.0448546820423669,4.397295897044032,0
0.1067639683476752,0.0240522730940332,6.231968583026877,1
0.3206207752227783,0.06025600578222,5.449226554979751,0
0.1904146160102552,0.0469298546926842,4.222737012295109,0
0.1764423754066229,0.0315166770273612,6.302690378345715,1
0.2531061739557319,0.0551866307440731,4.687691558904805,0
0.1026772794624169,0.0242048873721311,5.3369053783991545,1
0.1201623117861648,0.0250794524714971,6.421886696940169,1
0.106893515576505,0.0216935934084985,6.3536614963719735,1
0.0998723602646754,0.0235254591809482,4.720269660770572,1
0.1583033820821179,0.0323730095341387,6.591121248079393,1
0.0184613695471651,0.005705200575499,3.329023457448744,0
0.1017550571511189,0.0288551712356921,4.339891330208179,1
